[9.009661475, 67.73683351]    [123699, 300086, 366193, 330512, 352675, 545063]
[25.82970076, 78.57569606]    [278134, 440741, 395234, 356435, 345547, 481896]
[4.255792339, 53.16598405]    [172384, 172407, 172389, 177978, 388444, 172415]
[83.16970562, 98.90309436]    [16257, 487406, 128282, 131050, 379960, 619543]
[51.67603126, 87.6814755]    [182643, 135350, 348994, 463343, 289629, 653767]
[21.7750377, 83.50562123]    [283732, 283654, 283664, 572173, 193177, 678919]
[37.0522198, 36.72963061]    [400548, 395505, 356271, 45659, 573715, 45755]
[27.31770835, 96.07748221]    [249955, 249904, 221975, 249764, 249870, 249869]
[9.951253376, 22.58550588]    [17345, 444304, 159348, 159163, 17355, 159358]
[5.517163453, 20.12947871]    [561320, 561304, 561281, 275528, 561158, 271674]
[35.239589, 39.86524899]    [312752, 580, 428730, 179551, 284649, 526535]
[17.98989989, 91.79856909]    [401927, 505919, 189480, 483052, 255517, 57263]
[66.94897646, 39.83521569]    [494903, 157201, 306659, 398574, 449663, 40505]
[16.86474597, 71.69635444]    [393543, 72965, 373875, 45564, 387352, 72988]
[19.13941441, 65.32491389]    [361381, 310965, 282246, 487828, 359709, 395626]
[34.52844504, 18.62836967]    [205062, 12278, 438669, 104893, 375369, 255439]
[45.12514083, 36.30983038]    [213634, 5332, 283772, 283804, 418383, 213629]
[27.26905831, 38.78472165]    [6497, 172515, 547310, 274238, 421482, 660263]
[11.43378545, 93.80263212]    [556426, 286834, 358546, 464976, 465005, 286843]
[17.88762183, 25.86209692]    [278630, 183958, 400395, 588293, 386155, 499496]
[6.293824583, 43.18762659]    [243285, 243819, 243563, 629091, 628903, 243548]
[30.85471995, 48.91792554]    [614795, 560492, 333808, 512189, 478490, 46367]
[2.609618125, 25.97758267]    [122451, 429426, 517778, 526659, 48251, 484970]
[11.03943056, 8.96995825]    [146435, 369703, 272460, 272463, 262094, 278698]
[52.95012017, 35.99296819]    [403221, 546497, 437677, 318543, 164265, 430216]
[1.950950312, 65.77851813]    [441318, 325484, 359388, 378556, 110202, 186782]
[14.68208844, 99.98063966]    [516103, 359588, 384625, 355218, 396669, 359513]
[45.6042838, 84.31153111]    [348465, 283533, 283663, 283801, 384920, 227276]
[21.72944639, 6.786509941]    [444629, 444565, 444674, 580670, 444545, 444687]
[21.08194037, 29.88114188]    [570713, 465282, 395664, 369742, 516044, 136173]
[0.432238945, 65.53309617]    [329760, 316786, 306578, 391933, 8857, 615187]
[20.06715434, 28.33949815]    [183171, 183093, 183224, 578227, 183023, 403033]
[6.658584524, 42.01159001]    [374900, 286118, 286720, 276256, 635212, 311771]
[22.67447797, 33.79863497]    [275559, 569856, 536528, 390991, 279368, 488457]
[48.25463319, 39.84542784]    [489203, 530253, 6604, 142270, 130767, 310091]
[34.12000113, 8.777935939]    [15233, 475923, 19478, 136170, 425100, 492363]
[39.8905461, 95.65779495]    [370309, 437220, 258230, 258235, 258042, 258154]
[13.40237155, 39.36257919]    [677417, 99589, 359439, 439916, 124874, 398120]
[65.33146339, 89.73867883]    [323460, 565579, 12502, 516065, 422751, 353579]
[19.65314545, 77.64620084]    [62688, 13479, 62647, 141800, 126652, 263962]
[2.467942123, 15.46786531]    [417351, 129508, 148453, 149466, 566339, 452232]
[2.837432406, 29.02202981]    [125280, 576795, 545275, 19652, 381873, 313058]
[10.02285727, 85.82425029]    [484279, 118642, 439072, 458351, 15566, 304763]
[57.70383101, 83.37269836]    [294385, 63381, 344137, 294585, 344139, 392090]
[3.646843781, 13.91282513]    [405959, 112690, 388224, 427968, 325694, 515081]
[36.06326764, 64.43109349]    [681081, 262631, 681069, 681075, 681060, 681077]
[46.18216561, 33.09420633]    [614764, 357106, 78662, 363437, 395391, 103487]
